18236	9050
14967	4911
10171	6244
3541	17625
15554	18442
17612	3938
5243	11595
14824	4983
19963	983
12812	584
4219	8239
11034	9443
11875	10059
1632	3905
16945	4010
13490	7063
18643	6906
41	17471
11986	626
5753	15615
15221	5154
2364	16255
2457	16446
2354	9151
13408	17210
8183	6352
15826	19264
3445	6909
16703	19537
7736	1876
2387	18309
9293	18123
6265	17079
5054	4852
11617	17132
3783	10287
15716	14558
155	3771
10394	6019
15406	2998
9745	5573
3148	12930
15408	13624
9020	1907
9370	16249
12194	2776
14465	2151
9179	6101
6414	3939
5512	5299
1233	11877
9954	19683
5257	4026
2507	2172
549	1796
19285	18558
7327	15196
794	846
17499	3390
5466	5304
2536	4795
19347	16403
12680	3019
15441	8445
2717	12720
8443	2626
2191	16811
3989	19938
9973	17050
12984	13983
7503	11049
13664	19377
19829	10111
11666	12432
18395	1030
5413	10931
15463	6110
8525	10922
18142	17553
19785	18857
9355	17795
11610	18889
4886	17803
11820	19665
5347	9530
19247	15017
9199	3669
10350	3013
7631	9140
9628	9444
11339	19742
14447	366
4887	4068
1934	4107
19674	14680
12386	986
12044	14054
4238	2841
7408	19806
11320	10990
5232	14252
153	9635
19129	220
1572	9733
2545	3298
11344	6099
5520	3580
8198	6497
12349	18423
2853	18168
4708	17665
3158	5218
5735	14499
8970	2812
8080	5687
4334	14980
17684	779
13582	49
12835	5484
12515	6068
18119	707
12017	18623
19894	18345
13981	3703
15663	15515
7835	8515
16995	6569
17347	17574
15058	3283
4018	9617
7960	6682
8122	8141
19132	10266
9980	12073
3696	10505
16633	7277
19726	13634
9759	3214
4414	17137
7102	3803
19488	10086
13607	4027
17188	9192
12943	8184
38	9415
2226	19867
9334	190
18325	3161
13911	7040
5473	18770
4819	7400
11138	3482
6339	13966
7748	18264
11007	4719
2385	3308
11437	4303
5875	18935
10108	10514
3413	7914
19366	4215
12349	598
11590	7928
10197	12434
137	5987
18810	16765
12805	8196
3928	18344
16257	17677
10955	4155
2310	13872
14019	1446
10119	15934
6650	2315
7663	17910
4839	7247
14615	7519
19198	19102
16451	1304
796	19929
4318	11682
10662	6131
3909	143
5059	19264
7241	2352
7387	15009
5765	996
15921	7905
18158	499
15595	11303
9096	15031
18316	18054
13204	17461
5818	4390
4771	15949
4133	11528
8276	12259
11954	8689
22	6548
5693	3163
17323	16293
17610	15569
17551	18372
16116	12853
9199	18542
550	5886
16422	14091
426	4130
4929	2952
3194	9973
12998	6631
16321	1207
4310	13268
3355	8578
6711	17597
14523	1463
16942	2988
18905	4462
8044	16423
7610	7271
8723	12547
7138	14631
17941	18907
438	7523
12079	19314
7318	13286
14950	9794
7792	12388
19647	5449
16625	14019
5854	19080
15229	19008
18709	16951
9807	11019
15901	10955
5372	15549
9514	594
5277	12279
8269	7250
12038	15876
7282	16608
4282	4780
18918	4643
4250	5242
10998	4470
3007	7063
8945	824
1030	995
11313	9177
16127	12587
18742	18188
15594	3456
1259	17262
17467	8420
8290	18276
13449	5883
10051	6060
11081	12991
11148	14967
7219	1922
7440	19826
13014	16508
4430	10663
7570	12702
16964	4012
12817	12207
13398	5544
12286	5374
3445	15179
18067	5567
7953	8683
9365	12498
14675	8942
640	13618
12911	8809
8761	6907
15829	5551
15247	8579
2219	11719
7676	9314
6771	4741
7048	3329
4090	13604
18754	15515
18057	7481
6921	11101
13560	16021
18648	11332
8686	1256
18304	942
43	9548
19181	1215
962	5159
4419	19148
11328	6401
9017	7627
9887	13145
19582	15495
9174	17410
4881	7286
16274	14811
17482	14689
11343	10092
17609	3884
19756	749
15484	13379
12303	4923
9440	6390
9471	1539
18340	2827
12937	6192
3320	16530
6641	14443
8451	8505
6703	4741
2529	2445
17568	9895
8628	9895
6523	15885
2587	5833
412	6920
17999	18749
966	8260
19393	11435
17347	8206
1569	9462
8135	3546
8652	5004
8185	12708
5415	3032
12109	18239
8646	4435
14028	947
15310	17521
16851	835
4383	8483
5974	14515
8772	6991
332	17140
11378	14758
16829	1985
19809	6021
6555	14268
15989	4977
19791	15995
5536	7873
17850	18252
10484	13727
17146	13935
14553	5649
17098	4095
17127	8997
16222	260
7863	4147
9945	617
19342	10692
10915	19548
19370	16123
13422	11094
566	16381
4150	9012
19150	10872
15557	7575
2654	9633
1739	208
1817	18558
16831	11456
9684	18346
17950	12016
13846	10459
2733	5203
2889	5716
16672	14028
13594	6451
9454	11653
5588	3094
14424	15576
6929	12361
13431	15320
15164	302
1095	18199
17977	16441
604	2097
14857	9392
2303	17296
10237	2091
651	7578
4773	7432
380	12188
17271	13956
19802	1362
16935	5339
17765	7294
5970	19202
4442	16902
5743	13561
11075	5792
837	4146
11728	11275
80	8893
12246	5788
3347	5789
11136	783
14422	1893
7085	8686
923	3139
8505	12392
8818	10637
5741	13084
16968	6576
14605	7612
1122	15807
7097	18495
2866	15665
2586	564
1658	9371
13600	17892
6635	13711
1002	1338
910	14581
1593	18775
9555	16915
5730	8357
17389	4512
18507	7880
683	12323
18673	13245
18109	4801
12286	10798
985	6245
18159	7547
8135	3009
17577	10575
6984	1413
10622	7112
17285	10174
8954	2523
635	5085
16440	12068
19031	10859
7601	12120
4709	1515
4951	7464
14913	6960
17565	15826
11555	14083
8558	11598
9181	4407
4209	16626
13974	524
14324	10702
11108	16023
13265	17740
8248	9837
6591	16771
4858	18203
9651	10156
10345	953
9391	8539
19138	3909
4409	19316
8399	17553
19688	1343
5189	13994
1423	2633
10719	12656
15703	18167
19685	1045
1233	13089
11307	12826
2277	13310
4956	3620
2499	5775
1537	2920
11688	9485
7418	311
8629	12538
1914	19085
6756	13209
820	13859
11123	7232
12056	10820
10050	12682
17208	3672
7401	1835
5236	3610
4585	8753
6481	8251
7193	17347
11791	2443
987	5112
15627	2465
3791	13618
12543	14321
2048	1530
16093	17167
16403	5315
17201	15683
13653	16293
7156	14432
11139	11498
2852	18479
15030	17643
3598	13573
1051	19218
12185	18935
15599	12875
12872	617
886	14455
5655	14682
13390	7962
8575	5081
3527	2029
7298	902
19627	13067
6329	7456
8134	1174
317	11302
18930	4279
752	4060
7443	13334
915	5744
14600	13521
16627	3868
663	2490
17655	10726
9770	3192
13417	13141
5205	7656
16180	18640
1903	371
11695	1930
7935	6599
11424	19372
12663	1567
18882	14037
14658	8214
5449	7235
1331	1084
15052	8518
4291	14267
7212	10526
829	3317
7857	4814
548	823
6547	17491
12400	6418
1062	14815
3208	2410
6764	6579
17071	19319
11297	13911
12916	10657
17587	17923
13636	10946
19543	5394
4890	7779
17675	10573
3483	13353
6348	7051
4321	14452
13683	3595
10666	6093
14275	4638
11596	3748
17108	11630
3342	4453
18935	411
16107	15613
15128	15063
8662	12515
6514	17677
9987	3152
2023	13230
15318	1574
18236	4732
13594	116
12358	9524
17766	87
17394	4645
7003	5009
401	4852
13071	10894
15192	12954
11603	7147
8342	13449
13127	17619
4727	8673
18670	14234
4099	2688
7963	4004
16928	12170
1448	6475
15887	10742
13397	5587
15010	19514
2717	3596
15485	6009
266	8949
9663	19778
19424	19018
4269	13083
19800	15333
9091	9938
8900	17540
13884	18887
17215	17488
12384	141
9431	4344
3555	5045
3794	897
216	17880
9622	12957
12110	4453
8457	9773
6318	9763
5918	19443
5913	11929
5058	6719
12504	11173
20000	14990
3073	7149
1641	6065
15581	7945
17537	5996
8077	9902
2003	17034
17260	19459
734	10464
6890	18448
10247	11854
6085	493
15601	12734
4840	17729
12264	732
17146	14634
14622	8397
5886	16498
2426	15043
659	11229
6065	12299
18921	9641
7247	6792
7028	7428
12480	15259
3703	16189
6848	18572
615	8678
2137	11907
10077	19902
12691	9063
2018	8243
13776	16455
9762	5746
9137	12110
14684	10379
1052	1482
3526	1216
5891	5888
6248	17237
19375	1301
8167	5607
17129	16508
16164	6966
15755	2597
7956	11022
7333	5381
18227	15437
19650	19441
19642	2584
3841	15722
7353	6033
7948	8128
1189	16655
18123	8671
9711	14452
19735	8410
17453	2460
7088	1793
19725	11105
12598	15264
3171	12894
18153	19810
12969	4819
9767	1902
13373	8844
5284	14312
19436	7969
11006	19560
7083	9713
8571	12614
1915	15604
17688	7588
12837	17882
8148	19836
18754	10766
6449	3913
12276	13119
17658	8877
4528	12464
2998	16507
5121	19394
12992	18170
12479	10445
8466	14668
17693	14698
3398	7931
4732	5447
2053	2305
10267	2201
9052	5316
13251	2946
17764	2456
11036	16712
7834	14549
13247	11872
4622	3774
17418	1819
1114	7166
10969	18873
1757	7797
9968	13057
2564	18628
10346	16615
11275	12914
18556	19021
17650	1014
4767	17310
417	18730
19049	3843
2115	5411
12266	11976
3321	4462
13690	18834
9047	784
7783	13806
10613	14865
1366	19818
18791	2272
16611	2261
8609	16773
15328	3929
6191	18102
7084	6076
10322	4486
15710	10612
6612	7020
12033	14784
8912	7133
13159	18767
12313	11391
18744	14884
15984	5896
3248	15072
10691	9429
4247	4196
3643	9185
13985	1732
9375	15121
6760	3104
1152	17391
6945	14935
4978	10309
17648	2765
10884	15112
18135	2883
5884	2652
3953	16931
16703	1045
10150	18500
2234	5237
9044	5343
17418	3242
6063	14668
13413	5828
15406	15058
15644	1640
12498	12618
6643	7780
14048	5063
11252	7752
15827	3976
12399	11858
1286	186
16377	1410
10998	9333
175	14204
8976	11416
6576	12570
9211	19577
8743	10841
15685	19734
13500	13717
12636	11397
15898	7949
11983	6687
8370	15928
14189	8277
6439	13211
15334	2888
14316	12933
18349	15778
8953	8557
9138	18136
6516	17780
11065	13537
7897	15866
1918	19852
11476	8153
15397	10757
7797	18668
4688	9526
5056	14648
17322	2325
3468	5881
12468	6686
11990	5930
19560	5724
12623	19806
4956	7247
15171	4937
13758	14483
4338	1950
19269	5925
12240	7209
3362	917
4304	19335
15066	17194
16938	5718
18956	11063
11009	9067
18200	5832
8681	18957
18423	13983
3445	15854
1485	18815
9647	18521
3665	11656
609	14980
11939	12357
1235	11470
18342	17966
12194	16259
3031	1692
3817	2601
7170	11349
12734	6589
8576	15349
19374	19281
14098	6199
13082	10655
12423	11773
11231	3760
6349	18905
18200	8060
15096	2268
6723	13639
15307	13068
18646	11530
17985	3153
8237	8312
7773	13281
8971	8307
794	13174
18163	14944
12652	17086
2625	5861
6270	6315
15638	11488
5061	19798
19970	8708
16651	4482
4152	11319
7160	407
191	5906
4951	18125
12510	3797
5163	3486
7124	10549
2202	3664
496	9171
9964	12296
12920	11774
19761	613
17090	14328
14664	11632
19612	17486
11111	1318
4980	14332
2986	7129
14553	2941
14249	12329
15715	6581
6778	16678
232	1369
992	7473
16550	6628
865	11081
18513	8102
8544	13851
5453	11704
12051	14371
12674	764
6892	18096
9943	3848
19616	7405
6235	2291
12587	14351
5958	3703
13669	15810
1193	13771
128	7031
10092	938
15076	2285
1504	4773
4828	8619
15095	83
19709	6815
1894	4958
15286	13614
14415	16539
964	4270
5387	7270
10050	4095
11488	9131
16519	10324
5217	2917
13566	15281
1636	3387
14815	10996
14626	1675
11014	13412
11948	3639
17173	18661
4470	10981
9631	17882
8431	16367
14297	7808
17474	19528
10091	5974
8017	14283
15849	10879
4685	15457
19050	10161
4399	12619
15044	16309
7921	10788
10963	10040
11771	14680
7349	1702
12205	7967
1465	7423
19660	4613
17154	16675
15721	11983
680	3706
18071	16377
14964	3898
3422	2666
8115	7247
11322	4092
12686	13151
3872	9318
651	18402
18463	9438
5178	11202
9779	733
16229	6912
13703	12680
1543	18983
11538	8039
6309	13277
15734	6152
3903	17649
11739	1155
316	1335
5979	2970
7161	3879
1813	6951
13138	3984
3056	9267
13546	8882
15339	7501
6249	14350
2393	12895
7687	12970
10822	14665
17826	5188
19816	14901
15313	9663
4886	8118
15684	12050
9426	16621
13722	7014
3559	10268
5656	7770
11848	11247
11439	4626
18097	928
3682	1973
3814	7754
16849	14483
7177	11528
9971	19346
11677	253
5924	11907
15239	7620
17322	19776
11617	12253
139	12726
11216	4739
10405	6217
1752	9657
9751	1263
1034	7162
1128	18875
2367	13902
14504	13065
1899	5920
13353	14852
19750	5929
10895	19034
216	3682
4784	10069
18843	7699
18858	2315
9542	15799
14176	552
5561	312
18700	17190
10530	627
17613	6719
6654	11729
14842	12656
10780	10601
334	4842
4840	3181
4843	14032
13019	17608
9043	2465
14955	19888
13079	8210
4273	8402
11391	8661
17598	18088
2997	19909
17717	6668
19640	4579
7653	12530
4286	5604
18328	17560
6529	2931
14124	12389
10512	9042
17005	10003
2747	2364
17163	10589
19057	14178
12706	4972
818	15935
14383	17194
8168	14265
19305	17663
19029	9097
6224	7556
5448	919
7724	7054
18118	6207
6783	6207
9677	4807
1173	6835
3070	16357
18387	1120
5437	15440
5866	5754
6733	11755
19193	9097
12464	7667
3751	11056
1330	7950
10918	16095
142	15894
11126	16044
16140	3270
15393	2289
2313	11655
7175	11319
14450	7812
12656	17636
2190	10501
7616	18609
4673	19366
15475	14372
3336	14382
10652	6712
4884	17334
2209	1102
8939	9550
16067	15415
18049	16185
8283	7933
11268	12313
17806	17181
9210	13985
14685	12940
8675	4781
6071	15554
6665	3461
12139	15023
13249	7950
10552	16280
1526	14254
394	12708
19912	11012
8980	1630
5745	3491
16766	2742
19128	7897
4023	1325
13550	17862
13405	15229
14738	19717
382	5127
7193	15257
537	6169
3325	19834
19739	15756
13604	2233
14526	7941
2831	5713
11203	13365
7220	19682
10949	2868
17677	16905
4345	6048
5656	3395
8733	17163
19654	3001
6746	4715
11402	6785
10878	13955
6212	4781
3006	17206
580	14510
8331	6014
11063	17118
5837	14703
4906	4745
470	6421
5953	9401
6956	8847
17962	19898
3494	4313
3208	14307
5611	9637
9677	8458
3083	6664
13733	9944
18447	2570
17361	2123
16435	5341
2264	15414
527	17104
17893	4613
6129	18086
1673	5524
16642	1655
15052	9811
3507	4898
3379	12068
6997	14109
11501	18791
11190	1371
10289	19171
17651	6958
19617	18529
14641	4211
15911	1557
16380	17311
3063	1070
3799	10560
16135	16726
12074	18279
599	18269
6035	300
19672	19340
7181	9099
216	4918
16427	12589
10649	10415
13500	12351
17144	9197
8078	10778
2893	8364
9139	26
924	19907
7675	12236
7854	14453
11355	11745
5805	1127
734	13367
18067	15480
18061	17163
18474	13360
14420	17582
6198	4993
2092	18824
7945	14167
11272	16032
7656	1232
10210	15979
7318	5374
16344	230
9248	3702
16964	16153
7159	4563
16778	19935
12156	5391
9042	3075
9542	16230
17114	12687
8052	4588
19344	4891
17953	16640
19220	7299
14932	3181
11122	14933
13002	13898
10561	6006
6047	12687
14509	10433
11	16139
730	15072
19309	9219
9039	5406
5424	630
6977	16758
8723	6863
967	1429
10756	19656
19490	5066
15919	16804
439	17525
19738	18377
1245	19840
19051	17447
14101	8514
19445	15122
7788	2798
9021	10842
17142	3377
1113	8020
16832	2397
9675	15015
7674	17221
11162	3728
17920	3644
11447	6341
6493	19166
14996	12749
16116	12780
9664	9938
5663	16430
4251	6199
5804	15157
19367	9173
15356	14223
3477	10188
4318	17220
6276	18350
16255	12565
13859	11209
12018	11418
19888	11504
10588	10407
2090	4336
16976	5128
14290	13647
3958	15372
6236	15918
10833	16627
5723	16107
13894	7231
13252	35
122	2868
8342	19548
8984	10155
12723	445
9425	19697
11528	4212
493	10890
14930	13576
3342	9747
15864	8721
2127	6446
13802	12903
14800	12005
17133	5842
19958	12219
794	11003
6768	4421
16293	8080
11867	16860
11339	8073
12436	12816
18210	18254
7634	371
10438	13041
8227	13717
10152	18871
19366	5110
5290	5621
6499	15523
5873	6201
15218	16086
7839	776
7601	1362
11756	5136
12450	17036
8147	14892
14933	4024
15302	16164
1303	12169
18218	12079
14623	19259
6800	6187
17135	14559
17500	9584
5189	9302
19442	9427
9703	18836
15507	2983
5216	545
12461	13411
14616	15055
2182	5348
18962	16145
3370	3793
11964	3156
17972	8990
8592	2302
4147	13284
14675	9219
16989	10950
2429	15024
18838	4186
4672	18767
11295	6969
18108	10756
6475	10160
15377	13840
12204	16579
18889	4905
16681	3600
15815	6869
3234	4282
6506	15108
6348	7352
17174	500
8739	11747
5496	1659
14488	2603
7804	10715
19347	14801
5247	14918
9877	15767
11007	16486
5126	10427
5126	4011
13768	15496
36	733
15666	19204
16633	11823
8099	10259
13519	3091
16911	18183
15127	18926
9649	9874
18967	15684
6569	1470
15514	2568
16660	1568
11077	1390
12546	5739
11983	149
9118	789
836	18694
11297	13407
13664	8326
5037	10735
9584	11327
6124	8374
12187	6745
12195	11524
13062	13361
2921	11648
1887	13643
13664	5293
4564	7290
5412	9077
5405	18486
835	4856
7922	10720
1387	6123
13049	8588
413	2130
8289	6168
10162	14542
5601	11608
13367	11314
18240	4751
14227	16144
14764	6927
11541	5415
2526	19763
15875	2708
3514	5345
12010	4173
7758	6128
5574	15797
17859	8442
15782	10064
16919	650
13312	12731
5690	10495
14272	15513
17758	4603
11631	18490
19006	847
19258	14654
13462	597
180	18874
7018	1780
7916	2930
3743	16320
17915	18523
10071	17406
1189	7962
14385	18958
3988	3292
18709	5737
3909	14488
6576	7447
3153	9257
5383	2215
11573	19609
9464	6232
7497	13684
16063	18169
18668	16666
10392	2306
13101	18122
5247	5737
527	6126
243	13537
12725	8194
12223	1382
16991	18380
18949	18756
3624	10720
4630	7431
9389	10380
8668	10620
7455	976
2257	1363
8106	7884
16444	10290
8732	11544
7886	3414
12674	14271
2008	4042
1189	741
5948	3690
18901	5102
11868	19476
16707	1251
18957	6165
16817	15352
2702	3857
1433	10119
4442	6225
14932	5840
670	14297
6656	5066
5836	15126
7982	2721
15858	12421
15357	14879
13777	19559
3044	13770
9885	9025
9565	13773
16657	7149
10065	5428
7986	13393
19557	2531
642	19015
7285	7869
4182	15511
16539	16138
6104	9814
18892	6463
9751	16730
19445	14748
9278	7650
9990	10330
5806	2428
14682	1477
16736	8731
10644	14503
5782	1253
10358	18081
14806	6616
3972	19242
17355	7433
16703	3306
9194	14718
7919	10612
2122	12168
9990	9175
15139	19449
11676	1481
5767	12622
16632	17776
10645	6403
14780	4240
15086	7730
8589	5869
6910	13953
2889	14905
6941	2686
19355	4601
10270	11794
12442	610
12101	6733
12722	9295
7090	6192
15835	19310
10571	11907
17314	211
6778	14938
16	11116
15441	5046
6177	6612
5122	11140
3250	16200
1755	17046
11469	10024
13145	8058
19894	16556
16816	9733
2833	10435
14018	10841
975	841
9651	17572
17807	494
2583	16676
3216	10173
18653	5618
11404	8848
9133	3057
3987	2880
1969	1699
13536	4681
16691	7752
18898	16002
16553	7818
7122	14374
6471	13101
14869	15558
9520	2190
3799	550
17616	14108
4130	5790
5064	6597
3970	1371
19775	1938
9381	2785
15679	17992
16697	10576
4293	10103
15945	9251
12840	16066
11259	5060
19500	19611
